,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
258,Saka,19,24,119,30647,22,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9615106, 0.9464679, 0.9628857, 0.68869346, 0.63334435, 0.9065588, 0.9376966, 0.893109, 0.63887316, 0.49651083, 0.5201498, 0.7104981, 0.6744208, 0.49408036, 0.56549656, 0.8921168, 0.6839951, 0.6422809, 0.8737017]","[0.024599835, 0.050168984, 0.032213096, 0.30130774, 0.3588096, 0.08253127, 0.059664514, 0.09332315, 0.3570157, 0.39968118, 0.4483067, 0.26153153, 0.28608155, 0.4514998, 0.42046514, 0.09913985, 0.31060836, 0.3360684, 0.11526058]","[0.013889573, 0.0033631653, 0.0049012867, 0.009998774, 0.007846038, 0.010909932, 0.0026389495, 0.013567846, 0.0041110786, 0.10380804, 0.031543434, 0.02797032, 0.039497666, 0.05441983, 0.0140383085, 0.008743295, 0.0053965645, 0.021650748, 0.011037742]",14.122390478849411,4.488276958465576,0.38933258899487555,0.74328375,0.2362251,0.02049119,7,10,2
259,White,29,24,174,417330,14,"[False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.7758558, 0.75471973, 0.7922623, 0.63887316, 0.9799684, 0.5001613, 0.5419603, 0.8331096, 0.9350675, 0.56075823, 0.9535052, 0.92566526, 0.8912684]","[0.1919276, 0.20770563, 0.16700014, 0.3570157, 0.017402314, 0.48794547, 0.44605315, 0.13528027, 0.056578342, 0.41206554, 0.026834015, 0.06529554, 0.09166714]","[0.032216597, 0.0375746, 0.040737543, 0.0041110786, 0.0026292312, 0.01189322, 0.011986524, 0.0316101, 0.008354194, 0.027176201, 0.019660853, 0.009039204, 0.017064543]",10.08317518234253,2.662770837545395,0.2540538921020925,0.7756289,0.20482852,0.019542608,2,10,1
260,Saliba,20,23,15,19951,8,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.90068835, 0.6895517, 0.9119903, 0.9274996, 0.89725024, 0.94299966, 0.80999345, 0.9368221, 0.60636836, 0.9231865, 0.7659878, 0.8013446, 0.79807144, 0.5658988, 0.8415947]","[0.06403184, 0.17556942, 0.076276176, 0.06035428, 0.09576752, 0.0534715, 0.1617623, 0.05002097, 0.37879717, 0.038494714, 0.23043159, 0.15759735, 0.10471796, 0.42462024, 0.1463765]","[0.035279807, 0.13487889, 0.011733545, 0.012146051, 0.00698218, 0.0035288066, 0.02824434, 0.013156905, 0.014834418, 0.038318824, 0.0035805728, 0.041058056, 0.097210534, 0.009480984, 0.0120287305]",12.319247543811798,2.218289528042078,0.46246264269575477,0.8212832,0.14788598,0.030830842,4,11,0
261,Zinchenko,31,23,16,15055,14,"[False, False, False, False, False, False]","[0.5911696, 0.42679197, 0.71348804, 0.48142666, 0.94259965, 0.49575442]","[0.37173924, 0.40010995, 0.17905313, 0.43250528, 0.047558356, 0.49282792]","[0.03709117, 0.17309807, 0.10745887, 0.08606807, 0.009842014, 0.011417654]",3.6512303352355957,1.9237938709557056,0.42497584875673056,0.60853845,0.3206323,0.07082931,2,3,1
262,Ødegaard,14,23,15,13650,16,"[False, False, False]","[0.7289677, 0.910011, 0.43542224]","[0.2569581, 0.08369869, 0.43035156]","[0.014074211, 0.0062902863, 0.1342262]",2.0744009613990784,0.7710083425045013,0.15459070028737187,0.691467,0.2570028,0.05153023,0,3,0
263,Havertz,6,23,0,680,1,[False],[0.8026946],[0.17765193],[0.019653479],0.8026946187019348,0.17765192687511444,0.019653478637337685,0.8026946,0.17765193,0.019653479,0,1,0
264,Gabriel,5,23,448,243025,51,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8457023, 0.82339495, 0.5911696, 0.82166797, 0.9240252, 0.49904904, 0.61483455, 0.78279614, 0.9231865, 0.63455534, 0.6175361, 0.5658988, 0.7979024, 0.79807144, 0.9274032, 0.8013446, 0.8415947, 0.9169345, 0.88281316]","[0.14314233, 0.16963668, 0.37173924, 0.14820562, 0.047130927, 0.47422558, 0.37980768, 0.20694056, 0.038494714, 0.22027002, 0.2788971, 0.42462024, 0.17440157, 0.10471796, 0.067845814, 0.15759735, 0.1463765, 0.06947815, 0.1106101]","[0.011155351, 0.006968323, 0.03709117, 0.030126441, 0.028843999, 0.026725419, 0.0053577437, 0.010263347, 0.038318824, 0.1451746, 0.10356673, 0.009480984, 0.027696112, 0.097210534, 0.004750985, 0.041058056, 0.0120287305, 0.013587413, 0.0065766964]",14.609880417585373,3.734138146042824,0.6559814503416419,0.7689411,0.19653358,0.034525342,5,9,5
265,Martinelli,12,23,8,13262,2,"[False, False, False, False, False]","[0.43960565, 0.84698766, 0.78615963, 0.93395436, 0.7184057]","[0.33519167, 0.13692452, 0.20617785, 0.04964483, 0.2539087]","[0.22520262, 0.016087875, 0.0076625724, 0.016400851, 0.027685592]",3.725113034248352,0.981847558170557,0.2930395104922354,0.7450226,0.1963695,0.0586079,0,5,0
266,Jesus,8,23,142,133320,25,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9336432, 0.9760104, 0.89725024, 0.933712, 0.5591436, 0.53412074, 0.8775684, 0.93226904, 0.9337686, 0.48845887, 0.9057701, 0.910011, 0.7556342, 0.92442566, 0.7979024, 0.8326809, 0.6253843]","[0.05700038, 0.021364052, 0.09576752, 0.036737356, 0.22617356, 0.44465798, 0.0657995, 0.049519558, 0.059390556, 0.47698116, 0.048533984, 0.08369869, 0.18282382, 0.054253038, 0.17440157, 0.13676827, 0.3125952]","[0.009356291, 0.0026255934, 0.00698218, 0.029550586, 0.21468286, 0.021221297, 0.056632157, 0.01821134, 0.00684091, 0.03456, 0.04569583, 0.0062902863, 0.061542016, 0.0213213, 0.027696112, 0.030550826, 0.06202051]",13.817753612995148,2.5264661833643913,0.6557800970040262,0.81280905,0.14861566,0.0385753,2,13,2
267,Raya,113,23,0,749,0,[False],[0.9401323],[0.054798484],[0.005069157],0.9401323199272156,0.05479848384857178,0.005069157108664513,0.9401323,0.054798484,0.005069157,0,0,1
