,Player,fpl_id,GW,Likes,Followers,Comments,Verified,Positive,Neutral,Negative,Positive Sum,Neutral Sum,Negative Sum,Positive Mean,Neutral Mean,Negative Mean,Positive Majority,Neutral Majority,Negative Majority
48,André,642,4,102,42300,21,"[False, False, False, False, False]","[0.51468617, 0.81409633, 0.7260194, 0.7844911, 0.93005717]","[0.42123204, 0.12731968, 0.2660145, 0.15403903, 0.06730533]","[0.06408183, 0.058583997, 0.007966158, 0.061469886, 0.0026375449]",3.7693501710891724,1.0359105616807938,0.19473941926844418,0.75387,0.20718212,0.038947884,1,3,1
49,Mosquera,558,3,11,1148,2,"[False, False]","[0.5220633, 0.71702707]","[0.45050758, 0.15967007]","[0.027429145, 0.1233029]",1.239090383052826,0.6101776510477066,0.15073204413056374,0.6195452,0.30508882,0.07536602,0,1,1
50,Johnstone,204,3,903,233355,30,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9142844, 0.923732, 0.65108615, 0.9599985, 0.61053693, 0.7104011, 0.814818, 0.94856876, 0.84764487, 0.8917162, 0.94372284, 0.9288565, 0.9416728, 0.5943581, 0.8116138, 0.90660846]","[0.05622661, 0.050277162, 0.34024236, 0.030828243, 0.3544252, 0.28212577, 0.17499702, 0.037256278, 0.1483478, 0.080398545, 0.046811808, 0.044962622, 0.034064498, 0.38072127, 0.17737578, 0.07048587]","[0.029488971, 0.025990767, 0.008671512, 0.009173233, 0.035037935, 0.0074730874, 0.010184953, 0.014174864, 0.0040073525, 0.027885286, 0.0094653815, 0.026180854, 0.024262689, 0.024920601, 0.011010421, 0.022905681]",13.399619400501251,2.3095468152314425,0.2908335900865495,0.8374762,0.14434668,0.0181771,1,15,0
51,Sarabia,565,3,0,1563,0,[False],[0.90346265],[0.06586363],[0.030673685],0.9034626483917236,0.06586363166570663,0.030673684552311897,0.90346265,0.06586363,0.030673685,0,1,0
52,Cunha,541,3,64,38347,7,"[False, False, False, False, False, False]","[0.7740712, 0.8627556, 0.51656157, 0.94028956, 0.852286, 0.97036046]","[0.2229967, 0.08727573, 0.48018998, 0.041810032, 0.14533333, 0.026316633]","[0.002932128, 0.04996858, 0.0032484084, 0.017900405, 0.002380659, 0.0033229042]",4.9163243770599365,1.0039224047213793,0.07975308690220118,0.8193874,0.16732039,0.013292182,4,2,0
53,Strand Larsen,566,3,3,4848,0,"[False, False]","[0.7740712, 0.97036046]","[0.2229967, 0.026316633]","[0.002932128, 0.0033229042]",1.7444316744804382,0.24931333027780056,0.0062550322618335485,0.87221587,0.12465666,0.0031275162,2,0,0
54,José Sá,554,3,2,1217,1,"[False, False]","[0.7104011, 0.9288565]","[0.28212577, 0.044962622]","[0.0074730874, 0.026180854]",1.6392576098442078,0.3270883932709694,0.033653941471129656,0.81962883,0.1635442,0.01682697,1,1,0
55,Hee Chan,550,3,366,411408,20,"[False, False, False, False, False, False, False, False, False, False]","[0.9296039, 0.93424016, 0.8897959, 0.93424016, 0.8981745, 0.8947863, 0.91626376, 0.8879993, 0.91447806, 0.91372186]","[0.05040924, 0.033883147, 0.08088894, 0.033883147, 0.07276593, 0.08380823, 0.05636974, 0.06474224, 0.05502022, 0.06121509]","[0.019986851, 0.031876642, 0.029315112, 0.031876642, 0.029059574, 0.021405492, 0.027366506, 0.0472585, 0.030501662, 0.025063066]",9.113303899765015,0.592985924333334,0.2937100473791361,0.9113304,0.059298594,0.029371005,0,10,0
56,Guedes,548,3,172,194654,10,"[False, False, False, False, False, False]","[0.9240501, 0.90190846, 0.90444493, 0.9236028, 0.92313814, 0.89132947]","[0.050970834, 0.060823634, 0.088556126, 0.04587859, 0.07468979, 0.07654674]","[0.024979064, 0.037267946, 0.0069989865, 0.03051855, 0.0021720596, 0.032123804]",5.4684739112854,0.3974657170474529,0.13406041054986417,0.9114123,0.06624428,0.022343403,1,5,0
57,Podence,562,3,18,16732,6,[False],[0.90444493],[0.088556126],[0.0069989865],0.9044449329376221,0.08855612576007843,0.006998986471444368,0.90444493,0.088556126,0.0069989865,0,1,0
58,Johnstone,204,2,3,2635,0,"[False, False]","[0.7703425, 0.7525157]","[0.2198988, 0.20438497]","[0.0097586475, 0.043099355]",1.522858202457428,0.4242837727069855,0.05285800248384476,0.7614291,0.21214189,0.026429001,0,1,1
59,Aït-Nouri,533,20,38,2500,3,"[False, False, False, False, False, False]","[0.95189196, 0.7174415, 0.7614568, 0.71300304, 0.8517627, 0.62760234]","[0.026265979, 0.26338598, 0.1767469, 0.2836117, 0.12339963, 0.3588717]","[0.021842001, 0.019172529, 0.061796267, 0.0033852218, 0.024837578, 0.013525972]",4.62315833568573,1.2322819083929062,0.1445595680270344,0.7705264,0.20538032,0.024093263,2,4,0
60,Semedo,559,20,23,3253,1,"[False, False]","[0.85364306, 0.94773597]","[0.11221466, 0.047370866]","[0.03414218, 0.0048932713]",1.8013790249824524,0.15958552807569504,0.03903545252978802,0.9006895,0.07979277,0.019517727,0,2,0
61,Doherty,543,20,166,16732,0,[False],[0.95123464],[0.044442452],[0.0043229293],0.9512346386909485,0.04444245249032974,0.004322929307818413,0.95123464,0.044442452,0.0043229293,1,0,0
62,Strand Larsen,566,20,869,354330,25,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.62371916, 0.94221365, 0.92726904, 0.946403, 0.938696, 0.8935991, 0.74764776, 0.69945073, 0.5164454, 0.79041666, 0.91805166, 0.9069958, 0.9185197, 0.8419659, 0.9301929, 0.8869154, 0.9227076, 0.91805166, 0.9056034, 0.84255576]","[0.34772325, 0.037203893, 0.050596714, 0.027555194, 0.030758666, 0.066945404, 0.1782377, 0.29430017, 0.47792035, 0.20412943, 0.041466482, 0.057079207, 0.042603027, 0.15598843, 0.06688998, 0.075981975, 0.047581814, 0.041466482, 0.05355194, 0.13555513]","[0.02855759, 0.020582486, 0.022134231, 0.0260418, 0.030545354, 0.039455537, 0.074114494, 0.0062491214, 0.0056342552, 0.005453929, 0.040481854, 0.035925075, 0.038877275, 0.0020456922, 0.0029170555, 0.0371027, 0.029710667, 0.040481854, 0.040844597, 0.021889077]",17.017420291900635,2.433535235002637,0.5490446442272514,0.85087097,0.12167676,0.027452234,5,15,0
63,Gomes,553,20,0,34339,0,[False],[0.8808783],[0.108069755],[0.011051914],0.8808783292770386,0.1080697551369667,0.011051913723349571,0.8808783,0.108069755,0.011051914,0,1,0
64,Dawson,542,20,157,163889,3,"[False, False, False, False, False, False, False]","[0.8950005, 0.8866574, 0.944748, 0.9208613, 0.93383074, 0.8907303, 0.9039294]","[0.0781645, 0.07200331, 0.03439489, 0.045156706, 0.038520608, 0.079358794, 0.06099831]","[0.026834985, 0.041339252, 0.020857194, 0.03398203, 0.027648602, 0.029910915, 0.035072237]",6.375757694244385,0.4085971228778362,0.2156452164053917,0.91082245,0.05837102,0.030806461,0,7,0
65,André,642,20,106,396397,4,"[False, False, False, False, False, False, False, False, False]","[0.7433382, 0.9194083, 0.54806006, 0.61750686, 0.6038479, 0.5712992, 0.8688538, 0.8066737, 0.6038479]","[0.22095154, 0.07724002, 0.44402844, 0.3704788, 0.38463467, 0.3265444, 0.1153626, 0.17382553, 0.38463467]","[0.035710264, 0.0033517068, 0.007911517, 0.012014294, 0.011517404, 0.10215643, 0.015783524, 0.019500682, 0.011517404]",6.282836019992828,2.4977006912231445,0.21946322615258396,0.6980929,0.2775223,0.024384804,1,6,2
66,Semedo,559,19,5,2551,0,[False],[0.75382495],[0.22585347],[0.02032163],0.7538249492645264,0.22585347294807434,0.02032162994146347,0.75382495,0.22585347,0.02032163,0,1,0
67,Cunha,541,19,373,25912,43,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.5009284, 0.82454157, 0.9233984, 0.8046619, 0.86381894, 0.9148901, 0.6273763, 0.96163815, 0.66012156, 0.5036202, 0.8572922, 0.67627126, 0.8287145, 0.6788092, 0.72176737, 0.58927643, 0.8399175, 0.7161428, 0.7891384]","[0.38080412, 0.097811334, 0.07120329, 0.14366081, 0.12658626, 0.082328536, 0.35440436, 0.036314137, 0.24688269, 0.48171464, 0.13769661, 0.29815954, 0.08678925, 0.16090421, 0.23511752, 0.39810315, 0.12932958, 0.25634933, 0.19659197]","[0.11826749, 0.07764708, 0.0053983177, 0.051677283, 0.009594871, 0.0027814072, 0.018219313, 0.0020477208, 0.0929958, 0.014665138, 0.0050112465, 0.025569215, 0.08449629, 0.16028656, 0.043115072, 0.012620473, 0.03075295, 0.027507866, 0.01426967]",14.282325148582458,3.920751340687275,0.7969237661454827,0.7517013,0.20635535,0.041943356,5,7,7
68,Doherty,543,18,4,6981,1,[False],[0.8427834],[0.08443948],[0.072777115],0.8427833914756775,0.0844394788146019,0.07277711480855942,0.8427834,0.08443948,0.072777115,0,1,0
69,Cunha,541,18,187,11056,14,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.6402545, 0.60170466, 0.8981078, 0.76798385, 0.9127235, 0.49567446, 0.91454667, 0.8343854, 0.54543877, 0.6985946, 0.59885347, 0.8249718, 0.6215458, 0.9171885, 0.7720442, 0.84451425, 0.7957666, 0.7091319, 0.657756]","[0.355076, 0.35091057, 0.07102352, 0.22136314, 0.06926696, 0.48616725, 0.066158816, 0.14499864, 0.41633162, 0.29356888, 0.37871048, 0.14750749, 0.19347337, 0.07091853, 0.2121648, 0.14776245, 0.1693334, 0.2781525, 0.30219474]","[0.004669505, 0.047384795, 0.030868629, 0.010652957, 0.018009488, 0.018158296, 0.019294446, 0.020615892, 0.03822962, 0.007836463, 0.022436017, 0.027520627, 0.18498076, 0.011892947, 0.015791062, 0.007723284, 0.034899995, 0.012715611, 0.040049225]",14.051186710596085,4.375083141028881,0.5737296221777797,0.73953617,0.23026755,0.030196296,2,12,5
70,Strand Larsen,566,18,1043,415102,24,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.6477327, 0.91188264, 0.7259889, 0.86822504, 0.89723086, 0.88310164, 0.9367139, 0.85839933, 0.9187433, 0.92996854, 0.91151947, 0.90592754, 0.9276925, 0.93703246, 0.91188264, 0.91283894, 0.9217332, 0.86055803]","[0.34420633, 0.05667675, 0.14382918, 0.09694987, 0.073514186, 0.0878528, 0.038283642, 0.12502354, 0.046976507, 0.049665812, 0.062306833, 0.05838958, 0.057887208, 0.037612766, 0.05667675, 0.057731196, 0.057810288, 0.09806188]","[0.008060963, 0.031440616, 0.13018188, 0.034825135, 0.029254878, 0.029045604, 0.025002463, 0.016577147, 0.034280155, 0.02036574, 0.026173616, 0.03568289, 0.014420367, 0.025354767, 0.031440616, 0.029429855, 0.020456573, 0.04138001]",15.867171585559845,1.5494551248848438,0.5833732727915049,0.88150954,0.08608085,0.032409623,1,16,1
71,Guedes,548,18,18,8367,3,"[False, False, False]","[0.8427834, 0.6773434, 0.6465529]","[0.08443948, 0.1671577, 0.1948541]","[0.072777115, 0.15549886, 0.15859298]",2.1666797399520874,0.44645126909017563,0.3868689611554146,0.7222266,0.14881708,0.12895632,0,3,0
72,Toti,567,17,4,41,1,[False],[0.94609135],[0.044734538],[0.009174118],0.94609135389328,0.04473453760147095,0.00917411781847477,0.94609135,0.044734538,0.009174118,0,1,0
73,Doyle,544,17,6,970,0,[False],[0.80955607],[0.1859582],[0.004485747],0.8095560669898987,0.18595820665359497,0.004485746845602989,0.80955607,0.1859582,0.004485747,1,0,0
74,Aït-Nouri,533,17,654,392234,60,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.91846883, 0.54348516, 0.6073601, 0.5838407, 0.48326698, 0.5006108, 0.8382595, 0.5810527, 0.5406389, 0.6144898, 0.6970306, 0.70445526, 0.52182925, 0.8202289, 0.732292, 0.94732463, 0.7825096, 0.8738342, 0.7224988, 0.8455021]","[0.06928112, 0.44373012, 0.37834582, 0.3954585, 0.40564495, 0.28108478, 0.15143625, 0.37945002, 0.44962376, 0.36039838, 0.2992093, 0.29160678, 0.41067052, 0.1768451, 0.24038559, 0.04999663, 0.21017937, 0.1162979, 0.2643589, 0.14274265]","[0.012250046, 0.012784689, 0.014294074, 0.020700794, 0.11108811, 0.21830444, 0.010304191, 0.03949723, 0.009737251, 0.025111854, 0.0037601227, 0.0039379904, 0.06750023, 0.0029260067, 0.027322384, 0.0026786968, 0.007310999, 0.009867934, 0.013142322, 0.011755263]",13.858978897333145,5.516746453940868,0.6242746338248253,0.69294894,0.2758373,0.031213734,4,8,8
75,Semedo,559,17,27,14519,2,"[False, False, False, False]","[0.54307497, 0.6508203, 0.6554966, 0.5999228]","[0.41747665, 0.31505004, 0.3226373, 0.38415462]","[0.039448332, 0.034129582, 0.021866096, 0.01592263]",2.4493146538734436,1.439318597316742,0.1113666407763958,0.61232865,0.35982966,0.02784166,0,3,1
76,Doherty,543,17,0,70,0,[False],[0.5031499],[0.4070167],[0.08983334],0.5031499266624451,0.40701669454574585,0.0898333415389061,0.5031499,0.4070167,0.08983334,0,0,1
77,Cunha,541,17,1217,42214,146,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.8153451, 0.9084241, 0.95797557, 0.5061574, 0.90910983, 0.85159403, 0.9428726, 0.6346645, 0.78081065, 0.77128, 0.56636566, 0.9697664, 0.4980999, 0.78284407, 0.9458279, 0.53005224, 0.8420117, 0.7082408, 0.54307497]","[0.14610574, 0.07774877, 0.039098196, 0.4761749, 0.0726181, 0.14382058, 0.039132748, 0.3536815, 0.19646572, 0.22244515, 0.25826827, 0.027536947, 0.4815696, 0.16857304, 0.040718973, 0.43705344, 0.08510562, 0.28725716, 0.41747665]","[0.03854921, 0.0138270985, 0.002926236, 0.017667731, 0.018272098, 0.0045853555, 0.01799467, 0.011653984, 0.022723665, 0.0062748133, 0.17536613, 0.0026966983, 0.020330425, 0.04858281, 0.013453128, 0.03289426, 0.072882615, 0.004501985, 0.039448332]",14.464517325162888,3.9708510786294937,0.564631252316758,0.7612904,0.20899215,0.029717432,5,14,0
78,Strand Larsen,566,17,3,956,3,"[False, False, False, False, False, False, False]","[0.62245417, 0.90461206, 0.8890233, 0.8806746, 0.64777696, 0.953951, 0.5632219]","[0.36870435, 0.088661306, 0.093140304, 0.113998376, 0.33961684, 0.029031718, 0.39140937]","[0.008841506, 0.006726639, 0.017836357, 0.005327022, 0.0126062, 0.017017249, 0.045368787]",5.461713969707489,1.4245622549206018,0.11372375953942537,0.7802448,0.2035089,0.01624625,1,4,2
79,Guedes,548,17,7,55930,2,[False],[0.8452803],[0.086091146],[0.06862863],0.8452802896499634,0.08609114587306976,0.06862863153219223,0.8452803,0.086091146,0.06862863,0,1,0
80,Johnstone,204,16,0,139,0,[False],[0.6814281],[0.24279402],[0.07577788],0.681428074836731,0.24279402196407318,0.07577788084745407,0.6814281,0.24279402,0.07577788,0,1,0
81,Aït-Nouri,533,16,84,371937,17,"[False, False, False, False, False, False, False, False, False, False]","[0.9255306, 0.9498199, 0.7671347, 0.5872159, 0.92786425, 0.7887471, 0.9230799, 0.69893026, 0.61462176, 0.64114976]","[0.039791446, 0.04074097, 0.21036962, 0.4051335, 0.056651313, 0.20289946, 0.072739966, 0.2033432, 0.31565666, 0.34829146]","[0.03467796, 0.009439048, 0.022495698, 0.0076506464, 0.015484406, 0.008353566, 0.0041800635, 0.09772651, 0.06972157, 0.0105587775]",7.824094176292419,1.8956175707280636,0.28028824646025896,0.78240937,0.18956175,0.028028825,5,3,2
82,Cunha,541,16,97,62718,20,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.69420993, 0.75849646, 0.5276601, 0.87293684, 0.8486824, 0.92534816, 0.8105434, 0.9241403, 0.85931563, 0.6167801, 0.49678522, 0.917557, 0.81730044, 0.83505064, 0.6977859, 0.9482605, 0.787366, 0.9250122, 0.69393396]","[0.28828898, 0.21424147, 0.45631847, 0.078177534, 0.10379528, 0.07239956, 0.17521623, 0.06317524, 0.13152698, 0.26675695, 0.4841246, 0.05494972, 0.17662643, 0.15831049, 0.28059813, 0.037401274, 0.17710969, 0.051644366, 0.29138872]","[0.017501103, 0.027262105, 0.01602147, 0.04888557, 0.047522236, 0.0022522316, 0.014240423, 0.01268453, 0.009157387, 0.116462894, 0.019090114, 0.027493313, 0.0060731512, 0.0066389064, 0.021615967, 0.014338242, 0.035524316, 0.02334349, 0.014677367]",14.957165122032166,3.562050111591816,0.4807848141063005,0.7872192,0.18747632,0.025304463,1,15,3
83,Strand Larsen,566,16,119,123250,5,"[False, False, False, False, False, False, False, False]","[0.9161317, 0.9594424, 0.9237878, 0.9245425, 0.9545184, 0.8948641, 0.9412219, 0.753252]","[0.06956556, 0.029962102, 0.03915824, 0.042357925, 0.024769468, 0.06833894, 0.040763818, 0.20604782]","[0.014302795, 0.010595541, 0.037053954, 0.03309962, 0.0207122, 0.03679693, 0.018014342, 0.04070013]",7.267760694026947,0.520963866263628,0.21127551514655352,0.9084701,0.06512048,0.02640944,0,8,0
84,Gomes,553,16,0,9670,0,"[False, False, False, False, False, False]","[0.82944095, 0.679193, 0.7765884, 0.88454163, 0.73021984, 0.86884725]","[0.15479417, 0.3112032, 0.20639177, 0.108143486, 0.25553903, 0.10657223]","[0.01576487, 0.009603681, 0.01701985, 0.007314856, 0.0142410975, 0.024580538]",4.7688310742378235,1.1426438987255096,0.08852489199489355,0.7948052,0.19044065,0.014754149,0,6,0
85,Aït-Nouri,533,15,706,16468,34,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.54784495, 0.7905867, 0.53440326, 0.88452363, 0.92771095, 0.8175513, 0.53708285, 0.94666874, 0.717313, 0.7355442, 0.8983669, 0.88427204, 0.6576385, 0.5277461, 0.689032, 0.854247, 0.56161195, 0.4928668, 0.6328685, 0.8170871]","[0.44474903, 0.13074991, 0.43417567, 0.11303717, 0.06793236, 0.1073945, 0.39559928, 0.05164621, 0.17443614, 0.16165076, 0.09820186, 0.11241673, 0.32566088, 0.46444142, 0.30589694, 0.12671621, 0.32884386, 0.41532108, 0.28312448, 0.17308101]","[0.0074060247, 0.078663416, 0.031421058, 0.002439174, 0.004356766, 0.07505421, 0.06731782, 0.0016850294, 0.10825092, 0.10280506, 0.003431225, 0.0033112324, 0.016700594, 0.007812519, 0.0050710356, 0.019036809, 0.10954419, 0.09181207, 0.084006995, 0.009831946]",14.45496654510498,4.715075500309467,0.8299580996390432,0.7227484,0.23575377,0.0414979,11,6,3
86,Cunha,541,15,133,9791,21,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.50459653, 0.88084465, 0.60576457, 0.79413486, 0.90271497, 0.7703745, 0.8393566, 0.9213484, 0.8063046, 0.69745195, 0.795468, 0.83926624, 0.9043037, 0.9216046, 0.893851, 0.68064743, 0.7760377, 0.6235101, 0.6557029]","[0.4461618, 0.09755772, 0.31882575, 0.19790475, 0.0948247, 0.2230432, 0.15097009, 0.05496523, 0.18186608, 0.2955246, 0.19380005, 0.15344194, 0.071390696, 0.07596892, 0.09326842, 0.31239328, 0.21789008, 0.37147242, 0.18860175]","[0.04924169, 0.02159758, 0.0754097, 0.007960411, 0.0024603512, 0.00658233, 0.009673363, 0.023686476, 0.011829341, 0.0070234514, 0.010732039, 0.0072918455, 0.024305603, 0.0024265153, 0.01288065, 0.0069592744, 0.0060722753, 0.0050174147, 0.15569542]",14.813283205032349,3.7398714758455753,0.44684573728591204,0.7796464,0.19683534,0.0235182,3,14,2
87,Strand Larsen,566,15,213,173691,15,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.9043037, 0.60241306, 0.9514038, 0.95057094, 0.51042944, 0.9136468, 0.92132044, 0.93825096, 0.502046, 0.5244942, 0.9391905, 0.94104356, 0.80794287, 0.6663026, 0.91055936, 0.8839791]","[0.071390696, 0.39315587, 0.024349757, 0.038129948, 0.46504954, 0.08146084, 0.06350659, 0.044440504, 0.4246371, 0.44326574, 0.042071115, 0.048024517, 0.17536563, 0.2560738, 0.05369496, 0.08951532]","[0.024305603, 0.004431023, 0.024246396, 0.011299046, 0.02452104, 0.0048923763, 0.015172986, 0.017308569, 0.07331688, 0.032240115, 0.018738452, 0.010931891, 0.016691584, 0.077623576, 0.035745673, 0.026505554]",12.86789733171463,2.7141319289803505,0.4179707639850676,0.80424356,0.16963325,0.026123174,2,14,0
88,Gomes,553,15,0,320,0,[False],[0.65841776],[0.33187327],[0.009708884],0.6584177613258362,0.3318732678890228,0.009708884172141552,0.65841776,0.33187327,0.009708884,0,0,1
89,Dawson,542,15,9,1876,2,"[False, False]","[0.9432763, 0.84628254]","[0.042743433, 0.08615221]","[0.013980261, 0.06756521]",1.7895588278770447,0.12889564409852028,0.08154547121375799,0.89477944,0.06444782,0.040772736,0,2,0
90,André,642,15,18,2155,2,[False],[0.6301927],[0.33247954],[0.037327766],0.6301926970481873,0.3324795365333557,0.03732776641845703,0.6301927,0.33247954,0.037327766,0,1,0
91,Aït-Nouri,533,14,26,2071,3,"[False, False, False, False, False]","[0.5749306, 0.94142914, 0.8172745, 0.6467076, 0.6083182]","[0.40596142, 0.04994533, 0.17103426, 0.32292894, 0.37679532]","[0.019107966, 0.008625537, 0.011691196, 0.030363478, 0.014886416]",3.5886600613594055,1.3266652710735798,0.08467459212988615,0.7177321,0.26533306,0.016934918,0,3,2
92,Semedo,559,14,42,5798,0,"[False, False, False]","[0.7938174, 0.88521147, 0.8936289]","[0.14565396, 0.0942342, 0.08547598]","[0.060528647, 0.020554323, 0.02089509]",2.5726577639579773,0.3253641426563263,0.10197805985808372,0.8575526,0.10845471,0.03399269,1,2,0
93,Cunha,541,14,309,163225,56,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.83870965, 0.7658595, 0.8781213, 0.52823, 0.92787313, 0.92394465, 0.8593461, 0.7500719, 0.76053894, 0.72105056, 0.48012173, 0.5710166, 0.9632983, 0.93588877, 0.8012883, 0.51149386, 0.49861896, 0.50901324, 0.53336316]","[0.120770425, 0.22273311, 0.10258403, 0.28789943, 0.06974176, 0.0433929, 0.08881212, 0.23732461, 0.22019766, 0.26481947, 0.28793547, 0.3125991, 0.033918936, 0.053896423, 0.19178502, 0.46746582, 0.4824072, 0.4068511, 0.44538885]","[0.040519856, 0.011407463, 0.019294677, 0.18387058, 0.002385135, 0.03266246, 0.051841833, 0.012603595, 0.01926341, 0.014129916, 0.23194277, 0.11638427, 0.00278272, 0.010214779, 0.006926674, 0.02104036, 0.018973827, 0.08413573, 0.021247957]",13.757848680019379,4.340523462742567,0.9016280169598758,0.7240974,0.22844861,0.047454108,4,12,3
94,Strand Larsen,566,14,114,22477,11,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.59955794, 0.9561475, 0.9352521, 0.92518276, 0.7956657, 0.7186945, 0.6786928, 0.50806934, 0.6236554, 0.6598945, 0.9335403, 0.93552744, 0.94142914, 0.3529074, 0.8615584, 0.9199986, 0.7018071]","[0.38733998, 0.0250683, 0.06155964, 0.06831766, 0.20164144, 0.26636663, 0.24864542, 0.4501317, 0.33990136, 0.2406895, 0.047468722, 0.042332027, 0.04994533, 0.3473782, 0.1290345, 0.07077082, 0.2834762]","[0.013102023, 0.018784199, 0.0031882615, 0.006499579, 0.002692823, 0.014938805, 0.07266174, 0.04179894, 0.03644326, 0.099415936, 0.018991007, 0.022140542, 0.008625537, 0.2997144, 0.009407104, 0.009230582, 0.014716691]",13.047580808401108,3.2600674498826265,0.6923514199443161,0.76750475,0.19176868,0.040726554,7,8,2
95,José Sá,554,14,23,105,1,[False],[0.5710166],[0.3125991],[0.11638427],0.5710166096687317,0.3125990927219391,0.11638426780700684,0.5710166,0.3125991,0.11638427,0,1,0
96,André,642,14,4784,6378322,100,"[False, False, False, False, False, False]","[0.57793355, 0.9262001, 0.9659027, 0.81179506, 0.6800258, 0.8148735]","[0.2357458, 0.06712938, 0.031703472, 0.18425596, 0.3175916, 0.18270586]","[0.18632065, 0.0066704787, 0.0023938464, 0.0039489996, 0.0023825937, 0.0024206312]",4.776730716228485,1.0191320851445198,0.20413719723001122,0.79612184,0.16985534,0.034022864,4,1,1
97,Gomes,563,13,79,24032,11,"[False, False, False]","[0.91834545, 0.8434335, 0.8844658]","[0.06930206, 0.08837373, 0.059119705]","[0.012352579, 0.0681928, 0.056414433]",2.646244764328003,0.21679549291729927,0.13695981446653605,0.88208157,0.07226516,0.045653272,0,3,0
98,Aït-Nouri,533,13,113,374975,6,"[False, False, False, False]","[0.6169242, 0.91763973, 0.8148344, 0.96701616]","[0.36834088, 0.07957997, 0.15127613, 0.028605333]","[0.014734881, 0.0027802777, 0.03388942, 0.0043784766]",3.316414535045624,0.6278023105114698,0.05578305572271347,0.82910365,0.15695058,0.013945764,2,2,0
99,Cunha,541,13,1327,54645,150,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","[0.60285044, 0.88322634, 0.84036386, 0.978277, 0.9314443, 0.55819595, 0.79043937, 0.5040341, 0.89048916, 0.8249522, 0.65478873, 0.6080508, 0.66834277, 0.6811277, 0.38803422, 0.8939358, 0.9696702, 0.8547471, 0.66805875]","[0.3870233, 0.111438185, 0.15503551, 0.019636568, 0.055826675, 0.41523167, 0.14782071, 0.32229897, 0.10228139, 0.16492547, 0.26348552, 0.31413168, 0.32099777, 0.3103721, 0.34652948, 0.09976285, 0.02829115, 0.13351037, 0.28541175]","[0.010126276, 0.00533554, 0.0046005733, 0.0020863856, 0.012728991, 0.026572412, 0.06174002, 0.17366692, 0.007229441, 0.010122332, 0.08172577, 0.07781755, 0.010659521, 0.008500165, 0.26543623, 0.0063013253, 0.0020387007, 0.0117425, 0.046529498]",14.191028833389282,3.9840111434459686,0.8249601561110467,0.74689627,0.2096848,0.043418955,9,8,2
100,Lemina,557,13,71,16731,9,[False],[0.8844658],[0.059119705],[0.056414433],0.8844658136367798,0.059119705110788345,0.05641443282365799,0.8844658,0.059119705,0.056414433,0,1,0
101,Strand Larsen,566,13,1,1797,1,"[False, False, False, False]","[0.9361003, 0.85608226, 0.5083112, 0.59572387]","[0.05122786, 0.13001785, 0.38114986, 0.28234082]","[0.012671766, 0.0138998935, 0.110538915, 0.1219353]",2.89621764421463,0.8447363898158073,0.2590458746999502,0.7240544,0.2111841,0.06476147,0,4,0
102,Gomes,553,13,79,24032,11,"[False, False, False]","[0.91834545, 0.8434335, 0.8844658]","[0.06930206, 0.08837373, 0.059119705]","[0.012352579, 0.0681928, 0.056414433]",2.646244764328003,0.21679549291729927,0.13695981446653605,0.88208157,0.07226516,0.045653272,0,3,0
103,André,642,13,75,17838,9,"[False, False, False]","[0.6689977, 0.8236188, 0.8844658]","[0.32563323, 0.15277138, 0.059119705]","[0.005369031, 0.023609752, 0.056414433]",2.377082347869873,0.5375243164598942,0.08539321552962065,0.7923608,0.17917478,0.028464407,1,2,0
104,Bueno,564,12,0,7372,0,"[False, False, False]","[0.61147755, 0.6039198, 0.69603217]","[0.37682158, 0.37391183, 0.29371834]","[0.011700827, 0.022168353, 0.010249467]",1.911429524421692,1.044451743364334,0.044118646532297134,0.6371432,0.34815058,0.014706216,0,1,2
