,win_prob,draw_prob,team_xG_scored,team_xG_scored_prev_10,team_xG_conceded,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,team_goals_scored,team_goals_scored_prev_3,team_goals_conceded_prev_5,prev_opp_goals_scored,prev_3_opp_goals_scored,prev_10_opp_goals_scored,prev_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,avg_opp_goals_scored,avg_opp_xG_scored,Team,GW,goals_conceded
400,0.3359337697343089,0.2654062379668849,1.7575145454545456,1.6300744444444446,1.6737834545454546,1.460555,1.4876174999999998,1.7114392222222223,1.7272727272727273,1.5,1.5,2.0,1.6666666666666667,1.4,2.49234,1.9345371,1.56474,1.9638133333333327,1.5088522000000002,1.3636363636363635,1.9322291818181816,Brighton,12,1
401,0.6913814922816887,0.1816673486335628,1.7136041666666666,1.7111444444444444,1.693599,2.206855,1.865255,1.857859222222222,1.75,1.5,1.25,2.0,1.0,0.9,1.53985,1.3540987,3.18835,1.9623136666666667,2.3776122,0.75,1.30923075,Brighton,13,1
402,0.3275231937025583,0.2620185549620466,1.725623846153846,1.6459344444444444,1.6352428461538462,2.257455,1.859005,1.8015914444444443,1.6923076923076923,2.0,1.5,1.0,1.3333333333333333,1.5,1.57274,2.0391228,1.01086,1.436753333333333,1.1868672,1.3846153846153846,1.843149923076923,Brighton,14,3
403,0.5476606070926816,0.2384094682617395,1.680892857142857,1.658478888888889,1.5660572142857143,1.4232695,1.81506225,1.825329888888889,1.6428571428571428,1.5,1.25,3.0,1.6666666666666667,1.4,2.78061,1.3670604,2.87716,2.63753,2.097132,1.3571428571428572,1.2843114285714283,Brighton,15,2
404,0.5052087572230813,0.2499593065841946,1.6436226666666665,1.6063711111111112,1.5566120666666667,0.8008065,1.52913075,1.7472647777777777,1.6666666666666667,1.0,1.5,2.0,1.3333333333333333,1.0,1.21476,1.4934833,1.5846,0.6924323333333334,1.4750314,0.9333333333333332,1.4983100666666669,Brighton,16,3
405,0.4024684733029245,0.2554333243895895,1.623598125,1.5968955555555555,1.6472100625,1.045512,1.23439075,1.4990414444444444,1.625,1.5,1.75,1.0,1.3333333333333333,1.5,1.81827,1.7573684,2.04842,2.101566666666667,2.3603720000000004,1.3125,1.573712375,Brighton,17,1
406,0.5865970691220335,0.2166709894955258,1.6071388235294115,1.5247911111111112,1.6226312352941177,2.21528,1.50804325,1.7116403333333332,1.588235294117647,1.5,2.25,0.0,1.6666666666666667,1.9,0.769004,1.6161707999999997,0.964897,1.837602333333333,1.9274184,1.8823529411764703,1.6654267058823529,Brighton,18,0
407,0.263431176652689,0.246369571947204,1.592041111111111,1.4876677777777778,1.585886888888889,2.117775,1.5816435,1.6330625555555556,1.5,1.0,2.25,0.0,1.0,1.1,0.225522,1.8449788000000005,2.82867,2.0703466666666666,1.5459064,1.4444444444444444,1.8470303888888888,Brighton,19,2
408,0.2192692297905905,0.24961196916109,1.5576201052631578,1.46788,1.601364947368421,1.0953015,1.65529075,1.6164506666666665,1.5263157894736843,0.5,1.5,3.0,3.0,2.1,1.99848,2.2457545,0.272604,0.6520455666666667,0.44785814,2.0,2.181925421052631,Brighton,20,1
409,0.4924571436512845,0.2561305251162176,1.5679956,1.4592535555555557,1.6118677,1.4206015,1.76918825,1.624184,1.5,1.0,1.5,2.0,1.3333333333333333,1.0,1.4434,1.24927617,2.65469,2.141843333333333,2.179374,1.0,1.179329635,Brighton,21,0
410,0.2846313950201711,0.2577793766220417,1.5439686666666663,1.3363613333333335,1.5478800476190475,1.845695,1.47049825,1.536192888888889,1.5238095238095235,1.5,1.0,3.0,1.6666666666666667,1.4,3.10847,1.5231229000000002,1.36705,2.15715,1.8252498000000004,1.238095238095238,1.6321912857142855,Brighton,22,1
