,xG_prev_3,xG_prev_5,shots_90_prev_3,xA_90_prev,xA_90_prev_3,xA_90_prev_10,kp_90,mins,mins_prev,mins_prev_3,mins_prev_5,mins_prev_10,was_home,ict_prev,ict_prev_10,transfers_in,transfers_out,average_points,team_xG_scored_prev_3,team_xG_scored_prev_5,team_xG_conceded_prev_3,team_xG_conceded_prev_5,team_xG_conceded_prev_10,prev_3_opp_goals_scored,prev_5_opp_goals_scored,prev_10_opp_goals_scored,prev_opp_goals_conceded,prev_3_opp_goals_conceded,prev_5_opp_goals_conceded,prev_opp_xG_scored,prev_3_opp_xG_scored,prev_10_opp_xG_scored,prev_opp_XG_conceded,prev_3_opp_xG_conceded,prev_5_opp_xG_conceded,prev_10_opp_xG_conceded,avg_opp_goals_scored,avg_opp_goals_conceded,avg_opp_xG_scored,prev_season_goals,prev_season_shots,prev_season_xG,prev_season_mins,total_points,Name,GW,Team,goals,assists,clean_sheet_kept,saves_made,bonus_scored,mins_played,Web Name,Date,fpl_id
9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2071,3919,0.0,1.041232,1.199986,2.78914,2.31973,2.31973,1.3333333333333333,0.8,1.1666666666666667,1.0,1.3333333333333333,1.4,0.904061,1.171446,0.9779896666666668,2.52338,1.955088333333333,1.7130375999999998,1.6170613333333332,1.1666666666666667,1.5,0.9779896666666668,0.0,0.0,0.0,0.0,0,Joe Gelhardt,7,Leeds,0,0,0,0,0,0,Gelhardt,2021-10-02T14:00:00Z,577
9068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817,2815,0.0,1.313325,1.2747648,1.5831499999999998,1.8943428,1.8943428,0.3333333333333333,0.6,0.7142857142857143,3.0,1.3333333333333333,1.2,1.52634,0.9755350000000002,1.1781752857142858,3.79243,1.975591,1.56859,1.7847585714285714,0.7142857142857143,1.4285714285714286,1.1781752857142858,0.0,0.0,0.0,0.0,1,Joe Gelhardt,8,Leeds,0,0,0,0,0,13,Gelhardt,2021-10-16T14:00:00Z,577
9069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,13.0,0.0,0.0,2.1666666666666665,1.0,0.6923076923076923,0.6923076923076923,6569,2554,0.1666666666666666,1.38529,1.213261,1.091207,1.9401735,1.8837556666666664,2.0,1.6,1.0,2.0,1.0,1.0,2.19633,1.421551,1.560149125,1.21276,0.995773,1.1000272,1.104832625,1.0,1.0,1.560149125,0.0,0.0,0.0,0.0,4,Joe Gelhardt,9,Leeds,0,1,0,0,0,27,Gelhardt,2021-10-23T14:00:00Z,577
9070,0.0,0.0,20.76923076923077,0.0931167478362716,0.0,0.0628538047894833,2.25,5.714285714285714,27.0,6.5,3.25,5.714285714285714,0.0,23.666666666666668,16.199999999999996,41529,6385,0.7142857142857143,1.0100265,1.16167575,1.011807,1.2974785,1.7373111428571426,0.0,0.2,0.2222222222222222,7.0,2.333333333333333,2.4,0.267429,0.7006419999999999,0.7846594222222222,3.10509,1.6218450000000002,1.911443,1.971403888888889,0.2222222222222222,2.555555555555556,0.7846594222222222,0.0,0.0,0.0,0.0,0,Joe Gelhardt,10,Leeds,0,0,0,0,0,0,Gelhardt,2021-10-31T14:00:00Z,577
9071,0.9571410566568372,0.9571410566568372,0.0,0.0,0.0628538047894833,0.0628538047894833,2.25,5.0,0.0,20.0,10.0,5.0,1.0,0.0,16.199999999999996,17929,7975,0.625,1.0796515,1.23247075,1.344732,1.2179695,1.602883125,2.0,2.0,1.5,2.0,1.6666666666666667,1.8,1.98801,1.9855533333333333,1.3784592,1.10288,1.0985699999999998,0.9789752,1.4173946000000002,1.5,1.7,1.3784592,0.0,0.0,0.0,0.0,0,Joe Gelhardt,11,Leeds,0,0,0,0,0,0,Gelhardt,2021-11-07T14:00:00Z,577
9072,1.417986750602722,0.9571410566568372,0.0,0.0,0.0931167478362716,0.0628538047894833,2.25,4.444444444444445,0.0,13.5,10.0,4.444444444444445,0.0,0.0,16.199999999999996,11760,10167,0.5555555555555556,1.44084,1.22543325,0.7602655,0.88603625,1.5131507777777775,0.0,1.0,0.8,0.0,1.3333333333333333,1.4,0.801798,0.8772886666666665,1.03745396,0.597906,1.2395686666666668,1.0876628,1.447121,0.8181818181818182,1.4545454545454546,1.0395163272727272,0.0,0.0,0.0,0.0,1,Joe Gelhardt,12,Leeds,0,0,0,0,0,86,Gelhardt,2021-11-21T16:30:00Z,577
9073,0.0,0.9571410566568372,0.0,0.0,0.0,0.0199535888220582,0.7142857142857143,12.6,86.0,0.0,10.0,12.6,0.0,7.325581395348837,10.142857142857142,19244,7368,0.6,1.56703,1.32334075,0.7285895,1.03666075,1.5935796999999998,1.0,0.8,0.8,2.0,1.6666666666666667,1.8,0.582787,1.1747790000000002,1.0098537,1.06946,0.8981870000000001,1.4858402,1.2694066999999998,1.0,1.1666666666666667,1.1302330833333334,0.0,0.0,0.0,0.0,0,Joe Gelhardt,13,Leeds,0,0,0,0,0,0,Gelhardt,2021-11-27T17:30:00Z,577
9074,0.2468456761088481,0.5266758443507472,0.0,0.0,0.0,0.0199535888220582,0.7142857142857143,11.454545454545457,0.0,43.0,28.25,14.0,1.0,0.0,10.142857142857142,10918,5810,0.5454545454545454,1.7162000000000002,1.57852,1.556366,1.15831575,1.580530777777778,2.0,1.8,1.7,2.0,1.6666666666666667,1.2,0.962129,1.7873763333333337,1.5237086000000002,0.454305,0.5835683333333334,0.6259816,0.94117886,1.4615384615384617,1.4615384615384617,1.372436923076923,0.0,0.0,0.0,0.0,0,Joe Gelhardt,14,Leeds,0,0,0,0,0,0,Gelhardt,2021-11-30T20:15:00Z,577
9075,0.2468456761088481,0.2468456761088481,0.0,0.0,0.0,0.0199535888220582,0.7142857142857143,10.5,0.0,43.0,21.5,14.0,1.0,0.0,10.142857142857142,17598,7894,0.5,1.1658595,1.36644475,2.11121,1.41989975,1.3031285555555554,1.3333333333333333,1.2,1.4,2.0,1.6666666666666667,2.0,0.225492,0.8854573333333334,1.5641524,2.07248,1.7414783333333332,1.822283,1.5015311,1.2142857142857142,1.3571428571428572,1.4360749285714287,0.0,0.0,0.0,0.0,0,Joe Gelhardt,15,Leeds,0,0,0,0,0,0,Gelhardt,2021-12-05T14:00:00Z,577
9076,0.0,0.2468456761088481,0.0,0.0,0.0,0.0199535888220582,0.7142857142857143,9.692307692307692,0.0,0.0,21.5,14.0,0.0,0.0,10.142857142857142,15716,11079,0.4615384615384615,1.4233145,1.56975725,1.3061539999999998,1.43126,1.2509783333333333,1.6666666666666667,1.8,2.3,3.0,1.6666666666666667,1.2,1.37049,1.541438,1.9708002000000004,2.0174,1.190548,0.949044,1.0010735,2.333333333333333,0.6,1.9278986666666669,0.0,0.0,0.0,0.0,7,Joe Gelhardt,16,Leeds,1,0,0,0,2,8,Gelhardt,2021-12-11T15:00:00Z,577
9077,0.0,0.2468456761088481,0.0,0.447146035730838,0.0,0.0199535888220582,1.3432835820895523,9.571428571428571,8.0,0.0,21.5,14.0,0.0,88.875,10.142857142857142,41852,8458,0.9285714285714286,1.70038,1.43311975,0.953459,1.5323345,1.1631972222222222,2.0,2.2,2.1,0.0,0.6666666666666666,0.6,2.99915,2.68345,2.285872,0.0762839,0.5078239666666666,0.3924257799999999,0.6968037899999999,2.0625,0.5625,2.346506875,0.0,0.0,0.0,0.0,1,Joe Gelhardt,17,Leeds,0,0,0,0,0,45,Gelhardt,2021-12-14T20:00:00Z,577
9078,5.912491902709007,5.912491902709007,0.0,0.0,0.447146035730838,0.0454576155031794,1.005586592178771,11.933333333333334,45.0,4.0,2.0,14.88888888888889,1.0,1.0,14.843283582089557,99524,10540,0.9333333333333332,1.57415,1.4987322500000002,1.974015,1.6400845,1.447157888888889,2.0,2.0,1.8,0.0,0.6666666666666666,1.0,2.81482,1.9854466666666664,1.8072635,0.338855,0.6340500000000001,0.7887006000000001,1.2300030999999998,1.3529411764705883,1.2941176470588236,1.4963011176470589,0.0,0.0,0.0,0.0,4,Joe Gelhardt,18,Leeds,0,1,0,0,0,90,Gelhardt,2021-12-18T17:30:00Z,577
9079,0.8924516079560766,0.8924516079560766,0.0,0.0,0.0674937412423906,0.0366947016712412,0.6691449814126395,16.8125,90.0,26.5,13.25,18.444444444444443,1.0,0.4,12.198795180722891,40987,35458,1.125,0.978419,1.3393995,3.030965,1.992212,1.611899,0.6666666666666666,0.4,1.1,0.0,2.0,1.4,0.388963,0.740398,0.8687857000000001,1.35507,1.7348966666666663,1.5819185999999998,1.5635506,0.8888888888888888,1.5,0.9762103333333332,0.0,0.0,0.0,0.0,4,Joe Gelhardt,21,Leeds,0,1,0,0,0,32,Gelhardt,2022-01-02T14:00:00Z,577
9080,0.0,0.3307687777739305,0.6666666666666666,1.306540807709098,0.0,0.0156208222089375,0.8970099667774086,17.705882352941178,32.0,67.5,35.75,25.444444444444443,0.0,11.25,6.209606986899563,22633,79546,1.2941176470588236,0.770789,1.1724695,3.501785,2.7379,1.926503,2.0,1.8,1.8,1.0,2.0,1.6,2.84084,1.5723816666666668,1.3405131999999995,1.0143,1.728516666666667,1.42081,1.4549611,1.7894736842105263,1.3157894736842106,1.5614662631578946,0.0,0.0,0.0,0.0,0,Joe Gelhardt,22,Leeds,0,0,0,0,0,0,Gelhardt,2022-01-16T14:00:00Z,577
9081,0.0594161292080019,0.311706874200276,0.0,0.0,0.3426992282515667,0.1738945369062752,0.8970099667774086,16.72222222222222,0.0,61.0,43.75,29.0,1.0,0.0,6.827586206896552,5107,33318,1.2222222222222223,1.6779699999999995,1.3281945,2.3252865,2.67812575,1.9596814444444444,0.6666666666666666,0.6,0.9,1.0,2.0,2.6,1.03855,0.826206,0.8655986,1.49623,2.299653333333333,2.379158,1.9520139000000003,1.0,2.15,0.9435026,0.0,0.0,0.0,0.0,1,Joe Gelhardt,23,Leeds,0,0,0,0,0,10,Gelhardt,2022-01-22T15:00:00Z,577
9082,0.2265239926055073,0.0434057949902768,0.0,0.0,1.306540807709098,0.1738945369062752,0.8681672025723473,16.36842105263158,10.0,16.0,41.75,29.0,0.0,4.5,6.827586206896552,31894,14968,1.2105263157894737,2.15535,1.4630695,1.6576965,2.57974075,2.1329712222222224,1.3333333333333333,1.4,1.4,0.0,1.3333333333333333,1.4,0.860245,1.2754316666666667,1.0547535,1.2384,1.0311696666666668,1.2849312000000002,1.2682966,1.3333333333333333,1.5238095238095235,1.035493,0.0,0.0,0.0,0.0,0,Joe Gelhardt,24,Leeds,0,0,0,0,0,0,Gelhardt,2022-02-09T20:00:00Z,577
9083,0.0,0.0549149072983047,0.0,0.0,0.0,0.2453322926083126,0.8681672025723473,15.55,0.0,5.0,33.0,20.55555555555556,0.0,0.0,6.47027027027027,31467,12753,1.15,1.69938,1.688675,1.75697,2.04112825,2.004260111111111,1.3333333333333333,1.4,1.2,0.0,1.3333333333333333,1.8,2.58561,1.5492056666666667,1.146013,0.242668,1.263411,1.2551466000000002,1.6692793,1.2727272727272727,1.7272727272727273,1.302723181818182,0.0,0.0,0.0,0.0,0,Joe Gelhardt,25,Leeds,0,0,0,0,0,0,Gelhardt,2022-02-12T15:00:00Z,577
9084,0.0,0.172589708651815,0.0,0.0,0.0,0.2453322926083126,0.8681672025723473,14.80952380952381,0.0,5.0,10.5,20.55555555555556,1.0,0.0,6.47027027027027,28938,20973,1.0952380952380951,1.82953,1.99244,1.33017,1.49393325,1.959406777777778,1.6666666666666667,1.4,1.6,1.0,0.6666666666666666,1.0,1.83387,1.8840433333333333,1.6162808000000002,0.772721,1.0305826666666666,1.1521026,1.0571191,1.608695652173913,1.3478260869565215,1.5396621304347828,0.0,0.0,0.0,0.0,1,Joe Gelhardt,26,Leeds,0,0,0,0,0,45,Gelhardt,2022-02-20T14:00:00Z,577
9085,0.0,0.0,0.0,0.119172766804695,0.0,0.2453322926083126,1.2640449438202248,16.181818181818183,45.0,0.0,2.5,20.55555555555556,0.0,14.6,6.47027027027027,28938,20973,1.0909090909090908,1.385904,1.542642,2.043455,1.9002125,2.1681047777777773,2.0,2.2,1.8,0.0,0.3333333333333333,0.6,1.95722,2.061386666666667,2.381463,1.16081,1.110638,1.019514,0.8953371999999999,2.5416666666666665,0.7916666666666666,2.548616583333333,0.0,0.0,0.0,0.0,0,Joe Gelhardt,26,Leeds,0,0,0,0,0,29,Gelhardt,2022-02-23T19:45:00Z,577
9086,0.9440510869026184,0.772405434738506,0.0,0.0,0.119172766804695,0.2206489071249961,1.1688311688311688,16.73913043478261,29.0,22.5,13.75,25.55555555555556,1.0,0.0,8.060869565217393,17778,23941,1.0434782608695652,0.993714,1.4116220000000002,2.5978,1.963985,2.324815888888889,2.333333333333333,1.8,1.7,0.0,1.0,1.6,2.47025,1.7214183333333333,1.988941,1.89569,1.92306,1.874474,1.3199681,1.4,1.28,1.620738384,0.0,0.0,0.0,0.0,0,Joe Gelhardt,27,Leeds,0,0,0,0,0,0,Gelhardt,2022-02-26T12:30:00Z,577
9087,0.5740851204137545,0.5740851204137545,0.0,0.0,0.0724699257596118,0.1879365751111649,1.1688311688311688,16.041666666666668,0.0,37.0,18.5,27.88888888888889,0.0,0.0,4.553784860557769,25274,24080,1.0,0.9431535,1.16452875,3.970145,3.0068,2.6116892222222226,1.0,1.2,1.3,2.0,0.6666666666666666,1.2,0.54911,0.901273,1.2916425,2.93665,2.040893333333333,1.468105,2.2070495,1.5384615384615383,1.7307692307692308,1.3321733461538463,0.0,0.0,0.0,0.0,1,Joe Gelhardt,28,Leeds,0,0,0,0,0,27,Gelhardt,2022-03-05T12:30:00Z,577
9088,0.0,0.5740851204137545,6.206896551724138,0.0,0.0,0.2289906813247689,1.0922330097087378,16.48,27.0,14.5,18.5,22.88888888888889,1.0,12.0,5.330097087378641,25274,24080,1.0,1.0186185,1.0061662500000002,3.900275,3.2490375,2.5179958888888887,3.0,1.8,1.7,0.0,0.0,0.4,1.2729,1.8097966666666665,1.271292,0.194028,0.7168683333333332,0.8997372,1.2949835,1.4814814814814814,1.3703703703703705,1.116961074074074,0.0,0.0,0.0,0.0,0,Joe Gelhardt,28,Leeds,0,0,0,0,0,45,Gelhardt,2022-03-10T19:45:00Z,577
9089,0.569307506084442,0.5728079363851264,6.666666666666667,0.0,0.0,0.3298746877825343,0.9846827133479212,17.576923076923077,45.0,13.5,25.25,15.88888888888889,1.0,5.4,9.692307692307692,50276,16487,0.9615384615384616,2.01979,1.48147175,1.4146895,2.69241725,2.147890222222222,0.6666666666666666,0.6,0.9,3.0,2.6666666666666665,3.0,0.965723,0.7213133333333334,0.6351079,2.1308,2.480023333333333,3.0082180000000003,2.3398957,0.6071428571428571,2.1785714285714284,0.760527742857143,0.0,0.0,0.0,0.0,6,Joe Gelhardt,29,Leeds,1,0,0,0,1,1,Gelhardt,2022-03-13T14:00:00Z,577
9090,0.3145961649715899,0.2242665730490541,1.25,0.0,0.0,0.0343767596552004,0.982532751091703,16.962962962962962,1.0,36.0,25.25,17.333333333333332,0.0,594.0,8.134615384615387,25874,15010,1.148148148148148,1.168959,1.09378875,0.8160145,2.35814475,2.182602111111111,1.6666666666666667,1.2,1.5,0.0,0.6666666666666666,1.0,0.712135,0.9911233333333334,1.0476505,0.397268,1.144518,1.5131148,1.3066574000000002,1.0,0.7931034482758621,1.0532043758620688,0.0,0.0,0.0,0.0,0,Joe Gelhardt,30,Leeds,0,0,0,0,0,0,Gelhardt,2022-03-18T20:00:00Z,577
9091,1.763217355246129,1.3216342603507107,0.0,0.0,0.0,0.0341577994026195,0.982532751091703,16.357142857142858,0.0,23.0,18.25,17.444444444444443,1.0,0.0,11.866242038216562,50318,13832,1.1071428571428572,1.655789,1.8377895,1.33719,1.37593975,2.076666555555556,1.0,1.0,1.3,1.0,1.6666666666666667,1.8,2.06387,1.7063933333333334,1.6595606,1.50715,1.204411,1.37838,1.575498,1.2333333333333334,1.5333333333333334,1.3562122,0.0,0.0,0.0,0.0,1,Joe Gelhardt,31,Leeds,0,0,0,0,0,31,Gelhardt,2022-04-02T14:00:00Z,577
9092,73.8283771276474,1.3216342603507107,0.0,0.0,0.0,0.036481459225927,0.9202453987730062,16.862068965517242,31.0,0.5,18.25,16.333333333333332,0.0,2.6129032258064515,12.36734693877551,19443,18142,1.103448275862069,2.96929,2.0691245,1.321115,1.06856475,2.0857454444444445,0.6666666666666666,0.8,0.6,3.0,2.0,2.6,1.07422,1.040459,0.9761421,0.895612,1.4630273333333337,1.3888044000000002,1.3913398,0.935483870967742,1.935483870967742,1.063595967741935,0.0,0.0,0.0,0.0,0,Joe Gelhardt,32,Leeds,0,0,0,0,0,0,Gelhardt,2022-04-09T14:00:00Z,577
9093,0.0,1.0533506278093758,0.0,0.0,0.0,0.0301279466641082,0.9202453987730062,16.3,0.0,15.5,19.25,19.77777777777778,0.0,0.0,10.668539325842696,40904,16024,1.0666666666666669,2.16409,1.9099395,1.65231,1.4947500000000002,2.1482532222222224,1.3333333333333333,1.2,1.2,1.0,1.0,0.6,0.432788,1.119176,1.0576046,0.767855,0.8996933333333333,1.090031,1.0820874,1.34375,1.28125,1.2697719374999998,0.0,0.0,0.0,0.0,1,Joe Gelhardt,34,Leeds,0,0,0,0,0,16,Gelhardt,2022-04-25T19:00:00Z,577
9094,0.0,2.307136785238981,2.903225806451613,0.0,0.0,0.0301279466641082,0.8910891089108911,16.29032258064516,16.0,15.5,8.0,19.77777777777778,1.0,9.0,10.668539325842698,16367,16694,1.064516129032258,1.201381,2.0853355,1.569045,1.44508,1.980321,3.333333333333333,2.4,2.5,1.0,1.0,0.6,3.68,2.18497,2.364048,0.42632,0.6145013333333333,0.4753256599999999,0.63296393,2.4242424242424243,0.6363636363636364,2.347523121212121,0.0,0.0,0.0,0.0,1,Joe Gelhardt,35,Leeds,0,0,0,0,0,28,Gelhardt,2022-04-30T16:30:00Z,577
9095,0.1502842234913257,0.0511605867204513,11.25,1.669394246169499,0.0,0.0,1.0131332082551594,16.65625,28.0,8.0,11.75,16.555555555555557,0.0,19.928571428571427,9.302013422818792,33215,27590,1.0625,0.634828,1.3994589999999998,1.34539,1.49885,1.869939888888889,3.0,2.0,1.6,1.0,1.3333333333333333,1.4,0.964564,1.7932013333333332,1.5753848999999998,0.451976,1.0294056666666669,0.9448786,0.9552788,1.588235294117647,1.2058823529411764,1.6303825588235294,0.0,0.0,0.0,0.0,1,Joe Gelhardt,36,Leeds,0,0,0,0,0,28,Gelhardt,2022-05-08T13:00:00Z,577
9096,0.7048978982493279,0.4135401003062723,0.0,0.0,1.062341793016954,0.3158313438699052,0.962566844919786,17.0,28.0,22.0,18.75,16.444444444444443,1.0,0.0,13.135135135135137,33215,27590,1.0606060606060606,0.705062,0.9532215,2.315435,1.94224,1.6126076666666669,1.0,1.2,2.1,2.0,1.3333333333333333,1.6,1.82098,1.83369,1.9619751,1.6842,1.1399253333333332,1.1364122,1.0741999,2.0,0.8857142857142857,1.8176066285714283,0.0,0.0,0.0,0.0,1,Joe Gelhardt,36,Leeds,0,0,0,0,0,12,Gelhardt,2022-05-11T18:30:00Z,577
9097,0.5109099990555218,0.4307709378190337,0.0,2.695552110671997,0.8346971230847495,0.2655854482542384,1.099476439790576,16.852941176470587,12.0,28.0,18.0,19.55555555555556,1.0,14.25,11.045454545454549,27502,24945,1.0588235294117647,0.8664324999999999,0.7506302499999999,2.868505,2.1069475,1.6406576666666668,3.0,2.0,1.3,0.0,0.6666666666666666,1.0,2.82636,2.5355266666666667,1.4735141000000005,0.930715,0.7944636666666667,0.8996141999999999,1.3459073,1.0555555555555556,1.1666666666666667,1.2675209722222225,0.0,0.0,0.0,0.0,5,Joe Gelhardt,37,Leeds,0,1,0,0,0,90,Gelhardt,2022-05-15T13:00:00Z,577
9098,0.0,0.3692322324163146,6.75,0.3377456963062286,0.8086656332015991,0.4912401504398133,1.2217194570135748,18.942857142857143,90.0,20.0,21.0,17.88888888888889,0.0,8.7,11.12422360248447,55974,16313,1.1714285714285717,0.598287,0.6516744999999999,2.095615,2.205525,1.7639244444444444,2.0,1.6,2.0,2.0,1.6666666666666667,1.2,1.81626,2.0599716666666663,1.9674665,2.69589,1.841858,1.5094278,1.1959404,1.2702702702702702,1.4594594594594594,1.4066105405405402,0.0,0.0,0.0,0.0,2,Joe Gelhardt,38,Leeds,0,0,1,0,0,70,Gelhardt,2022-05-22T15:00:00Z,577
9213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2526374633729473,64.0,1,Joelinton Cássio Apolinário de Lira,1,Newcastle United,0,0,0,0,0,5,Joelinton,2021-08-15T13:00:00Z,310
9214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.8,1.8,3224,9755,1.0,1.67926,1.67926,3.00939,3.00939,3.00939,2.0,2.0,2.0,3.0,3.0,3.0,1.13718,1.13718,1.13718,1.35036,1.35036,1.35036,1.35036,2.0,3.0,1.13718,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,1,Joelinton Cássio Apolinário de Lira,2,Newcastle United,0,0,0,0,0,12,Joelinton,2021-08-21T14:00:00Z,310
9215,0.2625450711039931,0.2625450711039931,5.294117647058823,0.0,0.0,0.0,0.0,8.5,12.0,8.5,8.5,8.5,1.0,18.75,13.764705882352942,2749,10046,1.0,1.155445,1.155445,2.096825,2.096825,2.096825,1.0,1.0,1.0,1.0,2.0,2.0,0.587526,0.5840635000000001,0.5840635000000001,2.26173,2.32518,2.32518,2.32518,1.0,2.0,0.5840635000000001,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,1,Joelinton Cássio Apolinário de Lira,3,Newcastle United,0,0,0,0,0,21,Joelinton,2021-08-28T14:00:00Z,310
9216,0.1174543739149443,0.1174543739149443,0.0,0.3769050964287347,0.2082896585527218,0.2082896585527218,2.3684210526315788,12.666666666666666,21.0,12.666666666666666,12.666666666666666,12.666666666666666,0.0,9.0,11.13157894736842,2005,9692,1.0,1.16722,1.16722,2.5513366666666664,2.5513366666666664,2.5513366666666664,2.333333333333333,2.333333333333333,2.333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.944083,1.6160976666666669,1.6160976666666669,1.79575,0.9838726666666666,0.9838726666666666,0.9838726666666666,2.333333333333333,0.6666666666666666,1.6160976666666669,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,2,Joelinton Cássio Apolinário de Lira,4,Newcastle United,0,0,0,0,0,90,Joelinton,2021-09-11T14:00:00Z,310
9217,0.1352504911747843,0.1692201528931035,8.181818181818182,0.0,0.2398486977273766,0.0618359923828392,0.703125,32.0,90.0,16.5,32.0,32.0,1.0,3.6,5.835937500000001,8801,5439,1.25,0.9112,1.0309255,2.32231,2.6068175,2.6068175,1.0,1.0,1.0,3.0,2.0,2.75,0.652514,1.0464623333333334,0.92693225,4.4016,2.6565833333333333,2.4030575,2.4030575,1.0,2.75,0.92693225,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,5,Joelinton Cássio Apolinário de Lira,5,Newcastle United,0,1,0,0,0,90,Joelinton,2021-09-17T19:00:00Z,310
9218,0.1549271474013457,0.2844959213782888,1.6216216216216215,0.1148619130253791,0.0713063695946255,0.0837274275104933,1.238532110091743,43.6,90.0,55.5,43.6,43.6,0.0,8.0,6.729357798165138,5591,4930,2.0,0.906406,1.0600764,3.11681,2.371444,2.371444,1.0,1.2,1.2,1.0,1.3333333333333333,1.6,2.42487,1.0687643333333332,0.9927754,0.782665,1.4209493333333334,1.4357976,1.4357976,1.2,1.6,0.9927754,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,2,Joelinton Cássio Apolinário de Lira,6,Newcastle United,0,0,0,0,0,90,Joelinton,2021-09-25T14:00:00Z,310
9219,0.3197602480649948,0.2911742293918636,0.5,0.1253483742475509,0.0574309565126895,0.095889392466127,1.4610389610389611,51.333333333333336,90.0,90.0,53.25,51.333333333333336,0.0,5.6,6.399350649350649,2419,4240,2.0,0.899361,0.9052805,2.101605,2.2119575,2.1268801666666666,1.0,0.6,0.5,0.0,0.6666666666666666,0.8,0.909833,1.4974043333333331,1.5210621666666668,0.909342,1.1407196666666668,1.2185203999999998,1.1267806666666669,0.5,0.8333333333333334,1.5210621666666668,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,2,Joelinton Cássio Apolinário de Lira,7,Newcastle United,0,0,0,0,0,90,Joelinton,2021-10-02T14:00:00Z,310
9220,0.261115375906229,0.2206105877136446,1.5,0.0,0.1201051436364649,0.07420586150645,1.1306532663316582,56.85714285714285,90.0,90.0,72.75,56.85714285714285,1.0,4.4,5.947236180904522,2942,3776,2.0,1.85003,1.378218,1.1670055,2.14190775,1.9885387142857145,1.0,0.8,0.8571428571428571,1.0,2.333333333333333,2.0,1.78187,1.155902,1.0361048000000002,1.07395,1.7019466666666665,1.7191152000000005,1.7446708571428573,0.8571428571428571,1.4285714285714286,1.0361048000000002,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,1,Joelinton Cássio Apolinário de Lira,8,Newcastle United,0,0,0,0,0,90,Joelinton,2021-10-17T15:30:00Z,310
9221,0.0811661407351493,0.2004631944000721,0.0,0.0519246123731135,0.0626741871237754,0.070096614740056,1.1065573770491803,61.0,90.0,90.0,90.0,61.0,0.0,3.4,5.477459016393443,2904,3008,1.875,1.6942985,1.29682975,1.0312755,1.5664402500000003,1.933731375,1.6666666666666667,1.6,1.25,2.0,1.6666666666666667,1.6,0.492239,1.0102996666666668,1.146672625,1.7436,1.145462,1.25637612,1.2036112,1.25,1.625,1.146672625,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,0,Joelinton Cássio Apolinário de Lira,9,Newcastle United,0,0,0,0,0,9,Joelinton,2021-10-23T14:00:00Z,310
9222,0.0442726053297519,0.1526939906179905,0.0,0.0,0.0259623061865567,0.068827259543556,1.0865191146881288,55.22222222222222,9.0,90.0,90.0,55.22222222222222,1.0,4.0,5.450704225352113,1479,4643,1.6666666666666667,0.7554375,1.30273375,1.354285,1.26064525,1.9695256666666667,3.6666666666666665,2.8,2.555555555555556,0.0,0.3333333333333333,0.4,3.10509,2.381925333333333,1.838939555555556,0.267429,1.1384863333333337,1.1627138,1.113719888888889,2.555555555555556,0.3333333333333333,1.838939555555556,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,0,Joelinton Cássio Apolinário de Lira,10,Newcastle United,0,0,0,0,0,0,Joelinton,2021-10-30T14:00:00Z,310
9223,0.0,0.0523652520871931,0.0,0.0,0.0472041930664669,0.068827259543556,1.0865191146881288,49.7,0.0,49.5,69.75,49.7,0.0,0.0,5.450704225352113,778,2485,1.5,0.6837355,1.189017,1.90298,1.46712775,1.9891811,1.0,0.8,1.1,2.0,2.0,1.4,1.51032,1.2851800000000002,1.154878,1.39778,2.04414,1.573018,1.3599990000000002,1.1,1.1,1.154878,0.1794616151545364,1.9292123629112663,0.2526374633729473,64.70967741935483,1,Joelinton Cássio Apolinário de Lira,11,Newcastle United,0,0,0,0,0,16,Joelinton,2021-11-06T17:30:00Z,310
